#sentence,gold score,actual score
what we fear doing most is usually what we most need to do tim ferriss inspiring inspired motivation success hustle,0.0,0.031527795
a pedicure is supposed to be nice but honestly im so nervous rn my feet are too ticklish,0.0,0.0031019673
us you need to band together not apart nevertrump he promotes hatred and fuels fear,0.0,0.0
us you need to band together not apart nevertrump he promotes hatred and fuels,0.0,0.0
what a shamefull unequal dangerous and worrying world we live in nowadays terrifying charlotte shitworldforourkids,0.0,0.0
been up since 4am too scared to go back to sleep nightmare — feeling scared,0.0,0.0
easportsfifa ea sports technical support team really suprised me suprised me at how shit they were awful,0.0,0.0
easportsfifa ea sports technical support team really suprised me suprised me at how shit they were,0.0,0.0
f1abraham holy shitwhat the hell happened to your lips fix that shit mtv teenmom horrible,0.0,0.0
f1abraham holy shitwhat the hell happened to your lips fix that shit mtv teenmom,0.0,0.0
jamespiotr i am working on a feature right now about the preponderance of awful owners who are at war with fans so many to choose from,0.0,0.0
biblemotivate are you worryingworriedn1peter 57nthrow all your worry on him because he cares for you faith leadership mindfu…,0.0,0.0
chelsysayshi adweek touché ill start paying more attention and test this adweekchat,0.0,0.0
that boy so intimidated he go back and say dumb mess like that lol boy please you know good and well,0.0,0.0
the ecosystem is meant to break thru the wall of apprehension its easy to follow a fave music star amp watch their goings on–but dentists,0.0,0.3296559
plus why did i have a baby 4 days before christmas this is gon na haunt me forever,0.0,0.0
bennynpr if you need any assistance with your concern so it can be resolved feel free to email us with your info ap,0.0,0.0012912676
inhas and seols banter is rly fun to read im in awe that seol is willing to deal with her tho,0.0,0.4266799
littlepieces customer services got involved and eventually completely wash their hands of it awful dreamornightmare,0.0,0.000447046
littlepieces customer services got involved and eventually completely wash their hands of it dreamornightmare,0.0,0.0
and im up from a dream where i said something really retarded on twitter and it got like 10000 retweets nightmare,0.0,0.0
and im up from a dream where i said something really retarded on twitter and it got like 10000 retweets,0.0,0.0
im way too busy and tired all the time to worry about my past and the things i should be regretting but i never am,0.0,0.0
when city hall has the fire alarm go off and its been 15 minutes and the fire department still isnt here,0.0,0.0
britishairways term 5 security queues at arrivals shocking,0.0,0.0
britishairways term 5 security queues at arrivals,0.0,0.00037154183
russiainsider really sad amp surprising 1 side russia fighting against is amp on the other supporting pak which is epic centre 4 terrorism,0.0,0.0
russiainsider really sad amp surprising 1 side russia fighting against is amp on the other supporting pak which is epic centre 4,0.0,0.0
the texans should never play a prime time game againthis is awful tnf,0.0,0.0
the texans should never play a prime time game againthis is tnf,0.0,0.0
so going to local news immediately after designatedsurvivor turns out to be a smooth transition chaos a raging fire media fear,0.0,0.0
so going to local news immediately after designatedsurvivor turns out to be a smooth transition chaos a raging fire media,0.0,0.0
ughh i just want all this to be over its like a nightmare can we all just get along,0.0,0.0
time for some despair sdr3 despair fuckthisanime,0.0,0.0
time for some despair sdr3 fuckthisanime,0.0,0.0
fuckin restless,0.0,0.008886423
annoyed with tripadvisoruk bullying me to download an app that eats my phone memory will seek alternative from now bully tripadvisor,0.0,0.0
annoyed with tripadvisoruk bullying me to download an app that eats my phone memory will seek alternative from now tripadvisor,0.0,0.0
news24 fmf protesters arent interested in reasoned debate just intimidation violence amp disruption to get demands met,0.0,0.0
i cry out fear to clear a pathnbut my voice seems 2 silent 2 chase a ratnam just indoor expecting to open doorna weak wise fool i am,0.0,0.0
jshayevitz israel is a bully worse than hitler a demon under human guise its the cause of all middleeast problems,0.0,0.0
kevinrouth now thats what i call a gameface gameface,0.0,0.018010072
nikesupport ok thats it after 2 weeks not being able to sign in time to move on amp find another app i will strongly discourage nikerun,0.0,0.0
quote what u fear controls u fear is not out in life but in ur mind real difficulties can be overcome cheryl janecky,0.0,0.0
i hate those sugar cookies shit is awful,0.0,0.0
gfunk85 officialpes you must have been one of them those that used long balls to win matches your reign of terror is over accept it,0.0,0.0
daddyion you and that awful music can take a walk right off a cliff k,0.0,0.0
it is important to seek peace even in the midst of a horrific war createsyria intalert talkingpeace buildingpeace,0.0,0.0
adoredelano ill be there with vip tickets cant wait to meet you never met a famous person i admire before nervous,0.0,0.0
adoredelano ill be there with vip tickets cant wait to meet you never met a famous person i admire before,0.0,0.001968231
what to wear friday nspeaking in front of 100s nervous,0.0,0.0
cnn please fire don lemondo not let him report on anymore protest he is horrible negative and runs away from the issue at hand,0.0,0.0
in honor of shawty lo passing away i made dey know my new alarm clock song so i wake up with the right attitude everyday lol,0.0,0.0043398403
bwana86 i can fear that someone is always following me everywhere i go does that make it true,0.0,0.0
second episode of ahs 6 here i go panic,0.0,0.0
second episode of ahs 6 here i go,0.0,0.0054460205
i can never find the exact emoji that im after at the exact moment that i need it nuclear missilesnnindianarmy,0.0,0.0
the car 1977na middle of the road horror film that in the hands of a better filmmaker couldve been a hell of a lot better 510,0.0,0.0
the terror threat level really need to be raised,0.0,0.0
im going to get the weirdest thank you noteor worsetotal silence and no acknowledgement anxiety,0.0,0.0
im going to get the weirdest thank you noteor worsetotal silence and no acknowledgement,0.0,0.019693919
curculiunculus system1politics yep as i pointed out before its the politics of loathing thats why the big candidates are so horrible,0.0,0.0
rockcock64 cum and despair,0.0,0.0043654777
alikhansays oh come on raw and isi have been spying for decades spying and supporting terrorism is two different thing,0.0,0.0
shame on you skynews showing an elephant being hunted and killed shocking,0.0,0.0
shame on you skynews showing an elephant being hunted and killed,0.0,0.0
i shower to lay in bed for about an hour then dread wearing pants for the remainder of the day,0.0,0.0007232167
devenmiddleton im totally loving it it just makes me sad when people feel super awful cuz they arent abroad like life is still goin,0.0,0.26606998
destaneex prosyndicate egx oh dont panic hes gon na be there,0.0,0.0
like srsly somebody help me deal with this social anxiety,0.0,0.0
love takes off the masks that we fear we can not live without and know we can not live within james a baldwin,0.0,0.0
romero is fucking dreadful like seriously my 11 month old is better than him,0.0,0.0
hillaryclinton evidently realdonaldtrump feels above norms show the tax return if you have nothing to fear,0.0,0.11887613
hillaryclinton evidently realdonaldtrump feels above norms show the tax return if you have nothing to,0.0,0.17178722
fuck mewhat the fuuuuuuuck did i just watch stageschool is awfulno that flatters it shocking,0.0,0.0007398389
why do people got ta start so much drama shoot me,0.0,0.0
mardepalabras but i do think we need to experience a bit madness amp despair too this is the stuff that makes us human,0.0,0.0
i hate freaking out and ruining things anxiety,0.0,0.0
i hate freaking out and ruining things,0.0,0.0
paranoia is a fear every races has,0.0,0.0
kohara19 its a rare land octopus be very afraid,0.0,0.12333563
god ive been so physically weak the whole day so much shaking,0.0,0.21801762
why wont you let me go do i threaten all your plans im insignificant,0.0,0.0
it appears my fire alarm disapproves of my cooking style,0.0,0.0
penny dreadful just cleaved off a fraction of my heart,0.0,0.0016299933
even at this level rojo still manages to play god damn awful mufc,0.0,0.0005094074
billradkeradio is not a fan of the beat happening but thats not to discourage aspiring other olympia musicians kuowrecord,0.0,0.0
shimian lol dk has actually dropped from top of the table surprisingly arms warrior is top of the dps at the moment shocking,0.0,0.0008759834
shimian lol dk has actually dropped from top of the table surprisingly arms warrior is top of the dps at the moment,0.0,0.18211685
dishanswers ive contacted dish dishanswers awful service whathappenedtocustomerservice,0.0,0.0
dishanswers ive contacted dish dishanswers service whathappenedtocustomerservice,0.0,0.00011764839
manutd rooney needs to come off absolutely dreadful class goal from carras16 carras16 showing why he should be in the team,0.0,0.0
brendancoots wheres your outrage that your party nominated a lying corrupt person and received donations from nations who support terror,0.0,0.0016045384
grouponuk who do i contact about a shocking experience with clear sky holidays booked through you guys customerservicefail dreadful,0.0,0.0
grouponuk who do i contact about a shocking experience with clear sky holidays booked through you guys customerservicefail,0.0,0.0
sandrosmom the horror,0.0,0.0028861575
jaimeotero how about saying something like if youre concerned about privacy use it only in incognito mode alarmist,0.0,0.0
jaimeotero how about saying something like if youre concerned about privacy use it only in incognito mode,0.0,0.0
kimpiggie kristasaidthis oh every people can make tipo it is terrible bullying them about that its trvial and very sad,0.0,0.0
but for me not to worry theyll get a glass guy over and bill us for it,0.0,0.0052490607
when you just want all the attention cantsleep nervous,0.0,0.0
when you just want all the attention cantsleep,0.0,0.00025062263
goodafternoon doesnt matter whn you start something as long as you start it today age only exists in the mind you are timeless,0.0,0.04759831
comcast you charge 150 extra for sending someone out and your cable service still doesnt work thats robbery cable service,0.0,0.0
comcast you charge 150 extra for sending someone out and your cable service still doesnt work thats robbery cable horrible service,0.0,0.0
more terror attacks on india means something ominous for pakistan the current situation cant last long,0.0,0.0
i stepped into the shower and my spidey senses tangled i immediately looked up and saw a spider directly above my head,0.0,0.3221379
i stepped into the shower and my spidey senses tangled i immediately looked up and saw a spider directly above my head terror,0.0,0.086478435
awaylabelnot true indeed next time if these midnight hunger pangs worry youthen you can order delicious rolls from trc via scootsyit,0.0,0.028984431
good job texas for saying no to obama for refugees who could be terrorists wakeup america stop terrorism pray foxandfriends,0.0,0.0
ddcl2519 abc not nice wishing harm on another human being is deplorable your comments show how human and humane you are bully,0.0,0.0
ddcl2519 abc not nice wishing harm on another human being is deplorable your comments show how human and humane you are,0.0,8.069351e-05
tamrabarney shannonbeador rhockellydodd tamra would f her up if she swung on tamrankelly is a piece of needstobeadmitted bully,0.0,0.0
tamrabarney shannonbeador rhockellydodd tamra would f her up if she swung on tamrankelly is a piece of needstobeadmitted,0.0,0.0
the majority of my clients have family partner day job life and write their beautiful books awe gratitude hardwork,0.0,0.69488245
the majority of my clients have family partner day job life and write their beautiful books gratitude hardwork,0.0,0.5376936
ibishotelsuk ibishotelsfr ibishotelbr ibishotel ibishotelbdg ibishotel1 to give me my keys back they arent for my house shocking,0.0,0.0
ibishotelsuk ibishotelsfr ibishotelbr ibishotel ibishotelbdg ibishotel1 to give me my keys back they arent for my house,0.0,0.0
determine to start putting the word in your heart consistently every day a line here a line therea tape here a tape there,0.0,0.16342823
i went to this sushi spot amp they had tobi amp an anbu mask hung on the wall behind them i will start going there even tho i dont eat seafood,0.0,0.0
rip dancing on my own after that awful song and dance,0.0,0.2359838
nicky57672 hi we are working towards your highlighted concern and we will keep you posted on same regards himani,0.0,0.0
caballero having a nightmare sweeperkeepernot,0.0,0.048335735
dianabuds well did she make you laugh with her panic mania or not¿,0.0,0.12891176
there is no shame in fear what matters is how we face it,0.0,0.0
val got a little too big for her hiking boots with that bakewell the little terror gbbo,0.0,0.0
parisdennard why should i listen to someone with a tie like that awful,0.0,0.0
parisdennard why should i listen to someone with a tie like that,0.0,0.0005075373
outmagazine jesus heck youre awful,0.0,0.0
i forgot bb18 was on tonight that is how much the real world has been distracting me horrid,0.0,0.00021516159
atlabps he doesnt intimidate me it just annoys me to have him by my side the further he is the better i feel,0.0,0.0
i wish i could fast forward 3 months from now ill know then where im at with my girl my classes and basketball rn i have pure anxiety,0.0,0.01916501
i wish i could fast forward 3 months from now ill know then where im at with my girl my classes and basketball rn i have pure,0.0,0.011493802
dsworld18 did you hear it cause i am getting messages about the ground shaking,0.0,0.0
southampton playing really well here youngsters matty targett and jake hesketh in particular and austin and long formidable as a front two,0.0,5.8498234e-05
tulsa police manufacture murder wonder why we carry burners maxlevelz shake,0.0,0.0
tulsa police manufacture murder wonder why we carry burners maxlevelz,0.0,0.0
if i was a ghost id haunt people by giving them cramps in both of their legs when they do cardio mwahaha,0.0,0.0
zorefx you guys will see what i did in the next video but its fucking horrid,0.0,0.0110776685
malaysian police arrest 4 people for suspected links to terrorism including three foreignersnnmalaysia,0.0,0.0
i thought i wouldnt have to deal with that fire alarm again today and then i stepped into mesa during their fire drill,0.0,0.0
that moment of panic when your zipper gets stuck when youre in the bathroom and you realize the only way out of your jeans is scissors,0.0,0.00064163655
why does terrorism exist in the first place asktrumponequestion,0.0,0.0
multitasking i may have to induce these seeds of mine to sleep restless,0.0,0.0
multitasking i may have to induce these seeds of mine to sleep,0.0,0.0
on the way to laser vista lens implantation laservista nervous happy,0.0,0.69964427
on the way to laser vista lens implantation laservista happy,0.0,0.7821107
had a conversion with a random fellow passenger on a melbourne metrotrains yesterday evening astounded youwouldntreadaboutit,0.0,0.34243628
had a conversion with a random fellow passenger on a melbourne metrotrains yesterday evening youwouldntreadaboutit,0.0,0.16977291
this girl at my new school is so pretty i am intimidated,0.0,0.0
this girl at my new school is so pretty i am,0.0,0.0
i wan na go to fright fest with squad,0.0,0.0009068884
annafifield washingtonpost all hands on deck at the post and in the msm as trump starts to lead in oh fla nc nv co panic,0.0,0.0
annafifield washingtonpost all hands on deck at the post and in the msm as trump starts to lead in oh fla nc nv co,0.0,0.0
its unbelievable that security guard acting like a gangster trying 2 threaten me and tell me what to do with my own home terrify annoy,0.0,0.0
paigechristian awe man when are you free then,0.0,0.0
a good head and a good heart are always a formidable combination nelson mandela,0.0,0.0
im a shy person,0.0,0.0
rosie strongwomen terrify weakmen dont let the bully wear you down loving your consistency and truth in rough times hang in there,0.0,0.0
which johncarpenter horror action flick is your favorite,0.0,0.0
rihababyj aw no problem i just felt like speaking because i felt the same before and i want you to overcome it and not be discouraged,0.0,0.0005791038
chelseahandler i dont think your a girls girl fraud bully celebeffer,0.0,0.0
chelseahandler i dont think your a girls girl fraud celebeffer,0.0,0.017812382
drcolj drshow muslims have been in usa for ages to think that muslims commit terrorism due to islam you got ta be out of your mind,0.0,0.0
i seriously miss ahsaftershow with trixiemattel and therealedhansen i need to talk about the mamasitas and the hunks of horror,0.0,0.00016557798
i cant believe this day hasnt been horrible bless,0.0,0.027079102
im also upset at my incorrect use of a comma grammar struggle hesitation backtoschool,0.0,0.00028055534
worry makes you look at the problem and god makes you look at the promise problem promise faith god theanswer spiritu,0.0,0.23175502
lanadelrey ocelottacash tfw ur fans panic cuz they think u cut ur hair,0.0,0.0
starting to get butterflies in our tummies about tomorrowwho will win nervous ipmcogsawards,0.0,0.0
shy glizzy ride 4 u,0.0,0.0
varneyco sheriffclarke i agree rioters destroy property injure citizens and threaten lives we need a zero tolerance policy on riots,0.0,0.0
kernel panic sweating sneezing hiccuping snot tears crying clearly my body has an issue with chilli,0.0,0.0
why is it so windy so glad i didnt ride my bike fear wind,0.0,0.00053039566
why is it so windy so glad i didnt ride my bike wind,0.0,0.041291256
rear garden alarm activated at telford house at 1064,0.0,0.0
watching my first cage of death and my word this is tremendous,0.0,0.00024890155
pakistan continues to treat terror as a matter of state policy says meaindia uriattack,0.0,0.0
i think i must scare my coworkers when im eating like a rabid animal on my breaks srry,0.0,0.0
its not a panic situation lets be honest how shit are they we just have rooney up front,0.0,0.0
patriot rookie qb jacoby brissett to start vs houston tomorrow nitennbeen a learning process since i got heregotta be ready to go,0.0,0.0
maxinutrition order 321073 parcel 15502922895987 awful customercare by dpduk tried to view calling card online black image noshow,0.0,0.0
the 2008 crisis was just the tremor in advance of the earthquake,0.0,0.0
btuk appointment booked between 16 today waited in all day and nobody showed up also requested a call back and never got one,0.0,0.007410612
btuk appointment booked between 16 today waited in all day and nobody showed up also requested a call back and never got one awful,0.0,0.0013697967
i cant believe houstontexans cant put up even 3 points on patriots horrible hugeletdown,0.0,0.0
i cant believe houstontexans cant put up even 3 points on patriots hugeletdown,0.0,0.0
question of the day what are some of your nervous habits biting fingernails tapping your foot clenching your teeth,0.0,0.0
capehartj agree those latest polls alarming,0.0,0.0059097335
capehartj agree those latest polls,0.0,0.26573825
changing my hair again shocking,0.0,0.0
changing my hair again,0.0,0.00016102195
tariqmateen but sadly he missed some crucial and important points indian terrorism in pk kal boshan etc raw involvement,0.0,0.0
are you worryingworriedn1peter 57nthrow all your worry on him because he cares for you faith leadership mindfulness success,0.0,0.0
ive realized my anxiety is at an all time high when im in my office i feel prisoned here and i pick up on bad energy,0.0,0.0018538274
yonahimes they never posted stuff like thisni mean i was able to scroll over it so it wasnt a big deal but it was shocking,0.0,0.0
yonahimes they never posted stuff like thisni mean i was able to scroll over it so it wasnt a big deal but it was,0.0,0.0
ducktapepr midnightaction juliea592 catherinerusse2 i dread to think dirtypeople,0.0,0.0027580336
when you realize there is nohopeforhumanity so you just start focusing on whats best for you,0.0,0.0
sai manakgupta nnwhat about brutality by indian army in kashmir isnt it terrorism nindia should accept precondition of freekashmir fi…,0.0,0.0
maggyvaneijk old age no hope for the rest of us destined to become deatheaters by 50 nightmare,0.0,0.0017668977
maggyvaneijk old age no hope for the rest of us destined to become deatheaters by 50,0.0,0.07004816
carldiggler tmzsports thank you for saying what others are afraid to say carl big fan,0.0,0.0
dilancliff jackcourtney95 connorgarnett1 connor said hes worried that jack will steal his girls on a night out nervous,0.0,0.0
dilancliff jackcourtney95 connorgarnett1 connor said hes worried that jack will steal his girls on a night out,0.0,0.00013564155
shannonbeador we know the truth about her the public is figuring it out her words mean nothing unhappy mean troubled vile bully,0.0,0.0
thorpe park fright night booked for me and jaketaylorr12 21st something different should be a laugh,0.0,0.074782856
its amazing how something gets stuck in your head and you cant shake a memory sometimes i miss people a lot wish they knew,0.0,0.0
nancyervin4 the most ghastly thing is the silence from the aarp trump says he wont touch ss but his tax plan belies that huge cuts,0.0,0.0
am i the only one with parking sensors who still manages to reverse into things nightmare,0.0,0.0
am i the only one with parking sensors who still manages to reverse into things,0.0,0.00022558123
seanunfiltered texans are scared of this bunch intimidated,0.0,0.0
seanunfiltered texans are scared of this bunch,0.0,0.0
if man u lose i may actually have a nervous breakdown,0.0,0.0
thisisus has messed with my mind amp now im anticipating the next episode with apprehension amp delight isthereahelplineforthis,0.0,0.42412215
afronewtzz also your car hahahah oh weve broken down lem me just rearrange the car quickly nightmare,0.0,0.0
afronewtzz also your car hahahah oh weve broken down lem me just rearrange the car quickly,0.0,0.0
my doctor has taken a liking to poking prodding and drawing blood from me post dad over concern is nice but dear gawd needles o,0.0,0.008532632
imjustatrankk awe yay wish i could rt,0.0,0.0
darren32895836 fatimafatwa it would be a great opportunity to settle the globe down fear does wonders,0.0,0.00027550757
mariapetrova should have stopped after smiled being rudenot the same as being funnyit was just being mean bully stoppickingonwomen,0.0,0.4241693
mariapetrova should have stopped after smiled being rudenot the same as being funnyit was just being mean stoppickingonwomen,0.0,0.478267
panic attacks are the worst feeling really sick and still shaking i should be a sleep anxiety depression,0.0,0.0
panic attacks are the worst feeling really sick and still shaking i should be a sleep depression,0.0,0.0
doubtism im not on about history or other people im on about you ive bullied no one i make three posts and you attack bully,0.0,0.0
doubtism im not on about history or other people im on about you ive bullied no one i make three posts and you attack,0.0,0.0006340854
something incredibly terrible about my life is im 23 years old and still suffering through group projects,0.0,0.0
archangelsummit sethgodin anyone can be brave but you just have to last 5 mins longer than everyone else leadership fear,0.0,0.00042800978
archangelsummit sethgodin anyone can be brave but you just have to last 5 mins longer than everyone else leadership,0.0,0.0035918467
i love my mother but talking about the recent horrific murders with her is exhausting is this really how america feels,0.0,0.0
schokokitsune as much as i always eatso no w nnbut i shake all the time so eeeeh maybe i should go see a doctor cause of it w,0.0,0.0
0 excitement for this weekend just pure dread,0.0,0.14235125
thesummerishere your ass looks horrible oh is that your face,0.0,0.0
briardpup dogworldnews did they get the wrong fur pal shocking,0.0,0.0
if you aint shaking no ass dont ask me for my liquor rule 1,0.0,0.0
dolladelotta they wan na bully the inhuman,0.0,0.0
will do fine on the mat tonight with or without sleep theres no worry for that on this side of the water,0.0,0.0
8 sweater weather the neighbourhoodngirlsgirlsboys panic at the disco,0.0,0.002993267
whats with these boxes when i search google on chrome horrible distracting,0.0,0.0
whats with these boxes when i search google on chrome distracting,0.0,0.008569725
last nigt i dreamt nthat somebody loved menno hope no harmnjust another false alarm,0.0,0.0017397888
peterdaou what hillary has 27 different controversies and she gets asked nothing about any of them truth is shes a horrible candidate,0.0,0.0
remember the twinkie scare tbt,0.0,0.0
heads melted very tired but cant sleep,0.0,0.0
collects all the times when minerva would chew on his cape begins to shiver runs a hand through his hair nnyou can surelynardentflier,0.0,0.0
never let your fear decide your future nhave an amazing thursday nlove miss d x,0.0,0.21889289
kissfmuk rescue my morning turned up to the gym an hour early before it opened nightmare,0.0,0.05851876
obama doj have destroyed usathese charlotteprotest are acts of terrorism dating back to ferguson terrorism is how it should be treated,0.0,0.0
why are all of these people leaving blizzard d its giving me a frighten,0.0,0.0
twitch how do i stop that horror movie themed commercial suddenly hearing screams is really not making me want to watch twitch anxiety,0.0,0.0
twitch how do i stop that horror movie themed commercial suddenly hearing screams is really not making me want to watch twitch,0.0,0.0020141155
ayeshashafique5 we are not concerned about pakistans internal affairs but the terrorism as its state amp economic policyterroristnation,0.0,0.0
yall rlly got ta stop lettin bees put fear in ur heart unless ur allergic im not tryna see u run around from a fuckin beechill u soft,0.0,0.0
come on girl shake that ass for me,0.0,0.0
im nervous about this test rip,0.0,0.0
stoked that the concept of label exclusivity is becoming faux pas always believed it held artists back while creating label distrust,0.0,0.0
esanderc mrsfridaynext it is very specific areas only i care like 0 about clothes much to my mothers dismay,0.0,0.0007115491
there is nothing like being in the shower when the power goes out creepy panic,0.0,0.0
there is nothing like being in the shower when the power goes out creepy,0.0,0.011371404
smackdev ptp start oh yeah,0.0,0.007603105
whats up cowboys horrible,0.0,0.0029827096
whats up cowboys,0.0,0.16407375
popufurs make posts like opening commissions in an hour get a slot while you can and im like sitting here in awe at that sort of demand,0.0,0.0044738837
does this blow your mind as much as it blew mine or did i just sexually harass someone whoa mindblown huh setback fright madashell,0.0,0.0
kateemick what a nightmare,0.0,0.00067463145
follow this amazing australian author kristyberridge fiction zombies angels demons vampires werewolves follow authorlove,0.0,0.0
ok this movie was good in its time and whilst we were young still enjoy a shy ethan hawk beforesunrise,0.0,0.02462044
leemorris7 i had no idea until i came off air directing at 7pm shocking,0.0,0.0
peoplelikemebecause of some unknown reason but i try to discourage it,0.0,0.0023302808
realising you have no conditioner after already shampooing nightmare,0.0,0.0
realising you have no conditioner after already shampooing,0.0,0.0
putin feels it acceptable to bomb amp kill aid workers soon he may be sitting at the same table as trump armageddon usapleasedont horror,0.0,0.00068452954
putin feels it acceptable to bomb amp kill aid workers soon he may be sitting at the same table as trump armageddon usapleasedont,0.0,0.0
sydviciously i have gained a tremendous amount of respect for randpaul over the past couple of years,0.0,0.04719142
virginmedia shocking service for your call centre staff this evening transfer me and cut me off after waiting forever to speak to someone,0.0,0.0
shriekfest is lining up volunteers oct 69 only serious inquiries please shriekfestaolcom see free films horror,0.0,0.0
i walked 34 miles today the most ive walked since i got rhabdo going back to work tomorrow heres to hoping it goes okay nervous,0.0,0.0
i walked 34 miles today the most ive walked since i got rhabdo going back to work tomorrow heres to hoping it goes okay,0.0,0.026404947
jessicalrohlik you seriously need to pop out of some curtains while matt is filming to scare the bejesus out of him,0.0,0.0
sphiwememelaits badi am fearing for my life,0.0,0.0
sandahlcarrie your comments concern us carrie please dm your record locator and details,0.0,0.0
looks like im going in for my op just over a week or so early nervous,0.0,0.0
ykrahs666 haideralabadi hassanrouhani 95 of iraqi political was fighting with iran against iraq in 80s 99 of terror in iraq is iranian,0.0,0.0
bowkermorgan awe thanks morgs love u lots girly,0.0,0.26074523
this is awful,0.0,0.0011736266
do not worry about anything but pray about everything,0.0,0.00018862262
masonicmoron i always hesitate to update at least its no the horrors iphone users endure every few months,0.0,0.000737872
mylittlepwnies3 ngt terrorism coffee addictngt blocks cats writers artists and hedonists,0.0,0.0
even walking around with my family members who carry guns makes me nervous and theyre my family,0.0,5.7462603e-05
first college math test tomorrow nervous,0.0,0.0
first college math test tomorrow,0.0,0.0
have the producers of soverybritish ever been outside of their country these are universal problems worldwide anxiety,0.0,0.0
have the producers of soverybritish ever been outside of their country these are universal problems worldwide,0.0,0.00067732483
so ive decided to go talk to mr smithrud about that creepy fucking guy since he gave me a fucking anxiety attack this morning,0.0,0.0
wtf are united doing shocking defending,0.0,0.0
yeah tonight its time for the weekend mix wildfm with djkeanu and rickwaltmann set your alarm for 8pm house deephouse ibiza,0.0,0.0003925301
drunkafzayn vogueszap yes its shocking how islamophobic indias are considering how many muslims live there,0.0,0.0
day 2 of the thread and i thing he doesnt like me like that idk hes so shy and secretive ugh,0.0,0.010925438
red9nick audinutz nickbuck08 thompson2neil insanitilfc knoller2 kemlynroadstand godisared dont be shy their great people,0.0,0.0
itd probably be useful to more than women but im dealing with rereading an article about a woman being harassed on the subway concern,0.0,0.0
itd probably be useful to more than women but im dealing with rereading an article about a woman being harassed on the subway,0.0,0.0
not sure if thats an accomplishment or something to worry about,0.0,0.023686212
when you get to a point as an officer that you are in fear for your life you sir need to change professions,0.0,0.0008071698
ansaraabbasi john kerry fckd uchief justiceofpak made the statement publicly about party supporting terror what else u needterrorstatepak,0.0,0.0
success awaits on the other side of your fear amp thats only in yourheadjesuschristempowersrightthinkingask fitness weightlifting,0.0,0.2877444
whens it all finished you will discover that it was never random thoughts restless crossoverlife,0.0,0.0
whens it all finished you will discover that it was never random thoughts crossoverlife,0.0,0.0023105815
addycaylen i told her i wasnt fighting her bc im not trashy and she keeps tryna threaten me lmfao,0.0,0.0
danish pastriesoh know my nightmare old boots is a good description gbbo,0.0,0.0
genironicus musicians have a superstitious dread of crossing highway 69 true story,0.0,0.0
therachelfisher ive seen a bunch of that on another twitter feed and i remember you had an opinion on it shocking,0.0,0.0
therachelfisher ive seen a bunch of that on another twitter feed and i remember you had an opinion on it,0.0,0.0
that heart pounding goosebumping nightmare experience woke up 300 in the morning with that scary bad dream of mine,0.0,0.0005692281
westhamutd why does the ticket website never work trying to buy palace tickets and its impossible and says theres an error awful,0.0,0.00019207597
westhamutd why does the ticket website never work trying to buy palace tickets and its impossible and says theres an error,0.0,0.0020982288
i would just give her with their naked body afraid,0.0,0.0
i would just give her with their naked body,0.0,0.0
i miss my dread head,0.0,0.0
so i went to a different grocery store and they had no dukesmayonnaiseni had to buy helmannsnliterally shaking right now,0.0,0.000115502626
so nervous i could puke,0.0,0.0
these mets know how to give someone anxiety mets lgm anxiety mets,0.0,0.0
searching for someone to date ― on tinder at a bar through friends ― can feel like an absurd nightmare or at least a series of,0.0,0.0
ngilbert92 c0urtknee haha its me shocking i know youll hear me moan im too cold in winter,0.0,0.0
if you think reason will prevail in this election remember that hitler was elected by what was then a wholly reasonable society,0.0,0.02079254
if you think reason will prevail in this election remember that hitler was elected by what was then a wholly reasonable society fear,0.0,0.00689359
depression has you wanting to change the past anxiety has you focusing on the unknown future neither are about living in the present,0.0,0.0
briannax33 thefunnyvine marielalynn karengutiii got ta shake the booty instead though makes sure its all good,0.0,0.031100797
ctp its daunting trying to follow swift newstrends and facing mindshattering patternsterms left and right im trying to adopt gently,0.0,0.015475515
stephbaker7 i tried to turn off my alarm this morning and it turned on all my alarms instead,0.0,0.0
american horror story in bed,0.0,0.0
american horror story and chill tonight,0.0,0.0
this weather making me dread work tonight,0.0,0.0
thank you for finding this afcenes coy,0.0,0.09152774
jamiesmart93 that was shocking,0.0,0.0
i look horrible today and i just saw 6 people ik in the past 10 min,0.0,0.0
first day of fall quarter tomorrow nervous excited anxious blargh,0.0,0.0
first day of fall quarter tomorrow excited anxious blargh,0.0,0.00013594702
i highly suggest if you are looking online for a company to help you send youre package overseasdo not ever ever use fastlaneint,0.0,0.0
i highly suggest if you are looking online for a company to help you send youre package overseasdo not ever ever use fastlaneint horrid,0.0,0.0014211573
a goal should scare you a little and excite you a lot joe vitale quote,0.0,0.0
ugh why am i not asleep yet fml i think low key im afraid i might miss something sleeplessnight sleepy restless,0.0,0.0
ugh why am i not asleep yet fml i think low key im afraid i might miss something sleeplessnight sleepy,0.0,0.0
aasadeq i scare people even when im suspended lol,0.0,0.0
good morningnnleadership healthcareit socialmedia connector ceo writer ai eq security bigdata growthhacking tech fear,0.0,0.0004431568
captainzee44 yup he can celebrate and no he doesnt hesitate,0.0,0.30435637
dont worry earthlingsnim not realnor am i,0.0,0.0
skydive booked nervous,0.0,0.0
someone set off the fire alarm and im so angry because i was in the middle of moisturizing my elbows,0.0,0.0016930513
love all the ex united managers on twitter who form our fanbase honestly i despair at times just back the fucking team eh mufc,0.0,0.0
